yyyy-mm-dd,time(UTC),Night/Fog(True/False),Low_Clouds(True/False),High_Clouds(True/False),Clear(True/False)
2020-01-23,15:32:00,True,False,False,False
2020-01-23,15:33:00,False,False,False,True
2020-01-23,16:32:00,True,False,False,False
2020-01-23,16:33:00,True,False,False,False
2020-01-23,17:00:00,True,False,False,False
2020-01-23,17:02:00,True,False,False,False
2020-01-23,17:03:00,True,False,False,False
2020-01-23,17:32:00,True,False,False,False
2020-01-23,18:32:00,True,False,False,False
2020-01-23,19:02:00,True,False,False,False
2020-01-23,19:03:00,True,False,False,False
2020-01-23,19:32:00,True,False,False,False
2020-01-23,19:33:00,True,False,False,False
2020-01-23,20:00:00,True,False,False,False
2020-01-23,20:02:00,True,False,False,False
2020-01-23,20:03:00,True,False,False,False
2020-01-23,20:30:00,True,False,False,False
2020-01-23,20:32:00,True,False,False,False
2020-01-23,20:33:00,True,False,False,False
2020-01-23,21:02:00,True,False,False,False
2020-01-23,21:03:00,True,False,False,False
2020-01-23,21:32:00,True,False,False,False
2020-01-23,21:33:00,True,False,False,False
2020-01-23,22:00:00,True,False,False,False
2020-01-23,22:02:00,True,False,False,False
2020-01-23,22:03:00,True,False,False,False
2020-01-23,23:02:00,True,False,False,False
2020-01-23,23:03:00,True,False,False,False
2020-01-23,23:32:00,True,False,False,False
2020-01-23,23:33:00,True,False,False,False
2020-01-24,00:03:00,True,False,False,False
2020-01-24,01:30:00,True,False,False,False
2020-01-24,01:32:00,True,False,False,False
2020-01-24,02:00:00,True,False,False,False
2020-01-24,02:02:00,True,False,False,False
2020-01-24,02:30:00,True,False,False,False
2020-01-24,02:32:00,True,False,False,False
2020-01-24,02:33:00,True,False,False,False
2020-01-24,03:00:00,True,False,False,False
2020-01-24,03:02:00,True,False,False,False
2020-01-24,03:32:00,True,False,False,False
2020-01-24,03:33:00,True,False,False,False
2020-01-24,04:00:00,True,False,False,False
2020-01-24,04:02:00,True,False,False,False
2020-01-24,04:04:00,True,False,False,False
2020-01-24,04:32:00,True,False,False,False
2020-01-24,04:33:00,True,False,False,False
2020-01-24,05:00:00,True,False,False,False
2020-01-24,05:02:00,True,False,False,False
2020-01-24,05:03:00,True,False,False,False
2020-01-24,05:30:00,True,False,False,False
2020-01-24,05:32:00,True,False,False,False
2020-01-24,05:33:00,True,False,False,False
2020-01-24,06:02:00,True,False,False,False
2020-01-24,06:03:00,True,False,False,False
2020-01-24,07:32:00,True,False,False,False
2020-01-24,07:33:00,True,False,False,False
2020-01-24,08:02:00,True,False,False,False
2020-01-24,08:32:00,True,False,False,False
2020-01-24,09:00:00,True,False,False,False
2020-01-24,09:02:00,True,False,False,False
2020-01-24,09:03:00,True,False,False,False
2020-01-24,09:32:00,True,False,False,False
2020-01-24,10:32:00,True,False,False,False
2020-01-24,11:02:00,True,False,False,False
2020-01-24,12:00:00,True,False,False,False
2020-01-24,12:02:00,False,False,False,True
2020-01-24,12:30:00,True,False,False,False
2020-01-24,12:32:00,True,False,False,False
2020-01-24,13:02:00,True,False,False,False
2020-01-24,13:03:00,True,False,False,False
2020-01-24,14:02:00,True,False,False,False
2020-01-24,14:32:00,True,False,False,False
2020-01-24,15:00:00,True,False,False,False
2020-01-24,15:02:00,True,False,False,False
2020-01-24,15:03:00,True,False,False,False
2020-01-24,15:30:00,True,False,False,False
2020-01-24,15:32:00,True,False,False,False
2020-01-24,15:33:00,True,False,False,False
2020-01-24,16:02:00,True,False,False,False
2020-01-24,16:03:00,True,False,False,False
2020-01-24,16:32:00,True,False,False,False
2020-01-24,17:02:00,True,False,False,False
2020-01-24,17:32:00,True,False,False,False
2020-01-24,18:00:00,True,False,False,False
2020-01-24,18:02:00,True,False,False,False
2020-01-24,18:03:00,True,False,False,False
2020-01-24,18:30:00,True,False,False,False
2020-01-24,18:32:00,True,False,False,False
2020-01-24,18:33:00,True,False,False,False
2020-01-24,19:02:00,True,False,False,False
2020-01-24,19:03:00,True,False,False,False
2020-01-24,19:32:00,True,False,False,False
2020-01-24,19:33:00,True,False,False,False
2020-01-24,20:02:00,True,False,False,False
2020-01-24,20:03:00,True,False,False,False
2020-01-24,20:32:00,True,False,False,False
2020-01-24,20:33:00,True,False,False,False
2020-01-24,21:02:00,True,False,False,False
2020-01-24,22:02:00,True,False,False,False
2020-01-24,22:03:00,True,False,False,False
2020-01-24,22:32:00,True,False,False,False
2020-01-24,22:33:00,True,False,False,False
2020-01-24,23:00:00,True,False,False,False
2020-01-24,23:02:00,True,False,False,False
2020-01-24,23:03:00,True,False,False,False
2020-01-24,23:30:00,True,False,False,False
2020-01-24,23:32:00,True,False,False,False
2020-01-24,23:33:00,True,False,False,False
2020-01-25,00:02:00,False,False,False,True
2020-01-25,00:03:00,True,False,False,False
2020-01-25,00:30:00,True,False,False,False
2020-01-25,00:32:00,True,False,False,False
2020-01-25,00:33:00,True,False,False,False
2020-01-25,01:02:00,True,False,False,False
2020-01-25,01:03:00,True,False,False,False
2020-01-25,01:32:00,True,False,False,False
2020-01-25,01:33:00,True,False,False,False
2020-01-25,02:00:00,True,False,False,False
2020-01-25,02:02:00,True,False,False,False
2020-01-25,02:03:00,True,False,False,False
2020-01-25,02:32:00,True,False,False,False
2020-01-25,02:33:00,True,False,False,False
2020-01-25,03:02:00,True,False,False,False
2020-01-25,03:03:00,True,False,False,False
2020-01-25,03:32:00,True,False,False,False
2020-01-25,03:33:00,True,False,False,False
2020-01-25,04:02:00,True,False,False,False
2020-01-25,04:03:00,True,False,False,False
2020-01-25,04:30:00,True,False,False,False
2020-01-25,04:32:00,True,False,False,False
2020-01-25,04:33:00,False,False,False,True
2020-01-25,05:00:00,True,False,False,False
2020-01-25,05:02:00,True,False,False,False
2020-01-25,05:03:00,True,False,False,False
2020-01-25,05:32:00,True,False,False,False
2020-01-25,05:33:00,True,False,False,False
2020-01-25,06:02:00,True,False,False,False
2020-01-25,06:03:00,True,False,False,False
2020-01-25,06:30:00,True,False,False,False
2020-01-25,06:32:00,True,False,False,False
2020-01-25,06:34:00,True,False,False,False
2020-01-25,07:00:00,True,False,False,False
2020-01-25,07:02:00,True,False,False,False
2020-01-25,07:03:00,True,False,False,False
2020-01-25,07:32:00,True,False,False,False
2020-01-25,07:34:00,True,False,False,False
2020-01-25,08:00:00,True,False,False,False
2020-01-25,08:02:00,True,False,False,False
2020-01-25,08:03:00,True,False,False,False
2020-01-25,08:32:00,True,False,False,False
2020-01-25,09:32:00,True,False,False,False
2020-01-25,09:33:00,True,False,False,False
2020-01-25,10:02:00,True,False,False,False
2020-01-25,10:03:00,True,False,False,False
2020-01-25,10:30:00,True,False,False,False
2020-01-25,10:32:00,True,False,False,False
2020-01-25,10:33:00,True,False,False,False
2020-01-25,11:02:00,True,False,False,False
2020-01-25,11:03:00,True,False,False,False
2020-01-25,11:32:00,True,False,False,False
2020-01-25,11:33:00,True,False,False,False
2020-01-25,12:00:00,False,False,False,True
2020-01-25,12:02:00,False,False,False,True
2020-01-25,12:03:00,False,False,False,True
2020-01-25,12:30:00,True,False,False,False
2020-01-25,12:32:00,True,False,False,False
2020-01-25,12:33:00,True,False,False,False
2020-01-25,13:02:00,False,False,False,True
2020-01-25,13:03:00,False,False,False,True
2020-01-25,13:30:00,False,False,False,True
2020-01-25,13:32:00,False,False,False,True
2020-01-25,13:33:00,False,False,False,True
2020-01-25,14:00:00,False,False,False,True
2020-01-25,14:02:00,False,False,False,True
2020-01-25,14:03:00,False,False,False,True
2020-01-25,14:30:00,False,False,False,True
2020-01-25,14:32:00,False,False,False,True
2020-01-25,15:00:00,False,False,False,True
2020-01-25,15:02:00,False,False,False,True
2020-01-25,15:32:00,False,False,False,True
2020-01-25,15:33:00,False,False,False,True
2020-01-25,16:02:00,False,False,False,True
2020-01-25,16:03:00,False,False,False,True
2020-01-25,16:30:00,False,False,False,True
2020-01-25,16:32:00,False,False,False,True
2020-01-25,16:33:00,False,False,False,True
2020-01-25,17:02:00,True,False,False,False
2020-01-25,17:03:00,True,False,False,False
2020-01-25,17:32:00,False,False,False,True
2020-01-25,17:33:00,False,False,False,True
2020-01-25,18:02:00,False,False,False,True
2020-01-25,18:03:00,False,False,False,True
2020-01-25,18:32:00,True,False,False,False
2020-01-25,18:33:00,True,False,False,False
2020-01-25,19:02:00,True,False,False,False
2020-01-25,19:03:00,True,False,False,False
2020-01-25,19:32:00,True,False,False,False
2020-01-25,19:33:00,True,False,False,False
2020-01-25,20:00:00,True,False,False,False
2020-01-25,20:02:00,True,False,False,False
2020-01-25,20:03:00,True,False,False,False
2020-01-25,20:32:00,True,False,False,False
2020-01-25,20:33:00,True,False,False,False
2020-01-25,21:02:00,True,False,False,False
2020-01-25,21:03:00,True,False,False,False
2020-01-25,21:32:00,True,False,False,False
2020-01-25,21:33:00,True,False,False,False
2020-01-25,22:02:00,True,False,False,False
2020-01-25,22:32:00,True,False,False,False
2020-01-25,23:00:00,True,False,False,False
2020-01-25,23:02:00,True,False,False,False
2020-01-25,23:03:00,True,False,False,False
2020-01-25,23:30:00,True,False,False,False
2020-01-25,23:32:00,True,False,False,False
2020-01-25,23:33:00,True,False,False,False
2020-01-26,00:02:00,True,False,False,False
2020-01-26,00:03:00,True,False,False,False
2020-01-26,00:32:00,True,False,False,False
2020-01-26,00:33:00,True,False,False,False
2020-01-26,01:02:00,True,False,False,False
2020-01-26,01:32:00,True,False,False,False
2020-01-26,01:33:00,True,False,False,False
2020-01-26,02:02:00,True,False,False,False
2020-01-26,02:03:00,True,False,False,False
2020-01-26,02:32:00,True,False,False,False
2020-01-26,02:33:00,True,False,False,False
2020-01-26,03:02:00,True,False,False,False
2020-01-26,03:03:00,True,False,False,False
2020-01-26,03:32:00,True,False,False,False
2020-01-26,03:33:00,True,False,False,False
2020-01-26,04:00:00,True,False,False,False
2020-01-26,04:02:00,True,False,False,False
2020-01-26,04:03:00,True,False,False,False
2020-01-26,04:32:00,True,False,False,False
2020-01-26,04:33:00,True,False,False,False
2020-01-26,05:02:00,True,False,False,False
2020-01-26,05:03:00,True,False,False,False
2020-01-26,05:30:00,True,False,False,False
2020-01-26,05:32:00,True,False,False,False
2020-01-26,05:33:00,True,False,False,False
2020-01-26,06:03:00,True,False,False,False
2020-01-26,06:32:00,True,False,False,False
2020-01-26,06:33:00,True,False,False,False
2020-01-26,07:02:00,True,False,False,False
2020-01-26,07:03:00,True,False,False,False
2020-01-26,07:30:00,True,False,False,False
2020-01-26,07:32:00,True,False,False,False
2020-01-26,07:33:00,True,False,False,False
2020-01-26,08:00:00,True,False,False,False
2020-01-26,08:02:00,True,False,False,False
2020-01-26,08:03:00,True,False,False,False
2020-01-26,08:32:00,True,False,False,False
2020-01-26,08:33:00,True,False,False,False
2020-01-26,09:02:00,True,False,False,False
2020-01-26,09:32:00,True,False,False,False
2020-01-26,09:33:00,True,False,False,False
2020-01-26,11:02:00,True,False,False,False
2020-01-26,11:03:00,True,False,False,False
2020-01-26,12:02:00,False,False,False,True
2020-01-26,12:03:00,False,False,False,True
2020-01-26,12:32:00,True,False,False,False
2020-01-26,12:33:00,True,False,False,False
2020-01-26,13:00:00,False,False,False,True
2020-01-26,13:02:00,False,False,False,True
2020-01-26,13:03:00,False,False,False,True
2020-01-26,13:32:00,True,False,False,False
2020-01-26,14:02:00,False,False,False,True
2020-01-26,14:32:00,True,False,False,False
2020-01-26,15:02:00,False,False,False,True
2020-01-26,15:03:00,False,False,False,True
2020-01-26,15:32:00,False,False,False,True
2020-01-26,15:33:00,False,False,False,True
2020-01-26,16:02:00,False,False,False,True
2020-01-26,16:03:00,False,False,False,True
2020-01-26,16:30:00,False,False,False,True
2020-01-26,16:32:00,False,False,False,True
2020-01-26,16:33:00,False,False,False,True
2020-01-26,17:00:00,False,False,False,True
2020-01-26,17:02:00,False,False,False,True
2020-01-26,17:03:00,False,False,False,True
2020-01-26,17:32:00,False,False,False,True
2020-01-26,17:33:00,False,False,False,True
2020-01-26,18:00:00,False,False,False,True
2020-01-26,18:02:00,True,False,False,False
2020-01-26,18:03:00,False,False,False,True
2020-01-26,18:32:00,False,False,False,True
2020-01-26,18:33:00,False,False,False,True
2020-01-26,19:00:00,False,False,False,True
2020-01-26,19:02:00,True,False,False,False
2020-01-26,19:03:00,True,False,False,False
2020-01-26,19:32:00,True,False,False,False
2020-01-26,19:33:00,True,False,False,False
2020-01-26,20:00:00,True,False,False,False
2020-01-26,20:02:00,True,False,False,False
2020-01-26,20:03:00,True,False,False,False
2020-01-26,20:30:00,True,False,False,False
2020-01-26,20:32:00,True,False,False,False
2020-01-26,20:33:00,True,False,False,False
2020-01-26,21:00:00,True,False,False,False
2020-01-26,21:02:00,True,False,False,False
2020-01-26,21:03:00,True,False,False,False
2020-01-26,21:32:00,True,False,False,False
2020-01-26,21:33:00,True,False,False,False
2020-01-26,22:00:00,True,False,False,False
2020-01-26,22:30:00,True,False,False,False
2020-01-26,23:00:00,True,False,False,False
2020-01-26,23:02:00,True,False,False,False
2020-01-26,23:03:00,True,False,False,False
2020-01-26,23:32:00,True,False,False,False
2020-01-26,23:33:00,True,False,False,False
2020-01-27,00:32:00,True,False,False,False
2020-01-27,01:02:00,True,False,False,False
2020-01-27,01:32:00,True,False,False,False
2020-01-27,02:02:00,True,False,False,False
2020-01-27,02:30:00,True,False,False,False
2020-01-27,02:32:00,True,False,False,False
2020-01-27,03:02:00,True,False,False,False
2020-01-27,03:32:00,True,False,False,False
2020-01-27,04:02:00,True,False,False,False
2020-01-27,09:00:00,True,False,False,False
2020-01-27,09:02:00,True,False,False,False
2020-01-27,09:03:00,True,False,False,False
2020-01-27,09:32:00,True,False,False,False
2020-01-27,09:33:00,True,False,False,False
2020-01-27,10:02:00,True,False,False,False
2020-01-27,10:03:00,True,False,False,False
2020-01-27,10:32:00,True,False,False,False
2020-01-27,10:33:00,True,False,False,False
2020-01-27,11:00:00,True,False,False,False
2020-01-27,11:02:00,True,False,False,False
2020-01-27,11:03:00,True,False,False,False
2020-01-27,12:00:00,True,False,False,False
2020-01-27,12:02:00,True,False,False,False
2020-01-27,12:03:00,True,False,False,False
2020-01-27,12:32:00,True,False,False,False
2020-01-27,12:33:00,True,False,False,False
2020-01-27,13:00:00,True,False,False,False
2020-01-27,13:02:00,True,False,False,False
2020-01-27,13:03:00,True,False,False,False
2020-01-27,13:30:00,True,False,False,False
2020-01-27,13:32:00,True,False,False,False
2020-01-27,13:34:00,True,False,False,False
2020-01-27,14:02:00,True,False,False,False
2020-01-27,14:03:00,True,False,False,False
2020-01-27,14:32:00,True,False,False,False
2020-01-27,14:33:00,True,False,False,False
2020-01-27,15:02:00,True,False,False,False
2020-01-27,15:03:00,True,False,False,False
2020-01-27,15:30:00,True,False,False,False
2020-01-27,15:32:00,True,False,False,False
2020-01-27,15:33:00,True,False,False,False
2020-01-27,16:02:00,True,False,False,False
2020-01-27,16:03:00,True,False,False,False
2020-01-27,16:30:00,True,False,False,False
2020-01-27,16:32:00,True,False,False,False
2020-01-27,16:33:00,True,False,False,False
2020-01-27,17:02:00,True,False,False,False
2020-01-27,17:03:00,True,False,False,False
2020-01-27,17:30:00,True,False,False,False
2020-01-27,17:32:00,True,False,False,False
2020-01-27,17:33:00,True,False,False,False
2020-01-27,18:00:00,True,False,False,False
2020-01-27,18:02:00,True,False,False,False
2020-01-27,18:03:00,True,False,False,False
2020-01-27,18:32:00,True,False,False,False
2020-01-27,19:02:00,True,False,False,False
2020-01-27,19:03:00,True,False,False,False
2020-01-27,19:32:00,True,False,False,False
2020-01-27,19:33:00,True,False,False,False
2020-01-27,20:00:00,True,False,False,False
2020-01-27,20:02:00,True,False,False,False
2020-01-27,20:03:00,True,False,False,False
2020-01-27,20:32:00,True,False,False,False
2020-01-27,20:33:00,True,False,False,False
2020-01-27,21:30:00,True,False,False,False
2020-01-27,21:32:00,True,False,False,False
2020-01-27,21:33:00,False,False,False,True
2020-01-27,22:02:00,True,False,False,False
2020-01-27,22:03:00,True,False,False,False
2020-01-27,22:30:00,True,False,False,False
2020-01-27,22:32:00,True,False,False,False
2020-01-27,22:33:00,True,False,False,False
2020-01-27,23:00:00,True,False,False,False
